date,gem_location_id,plant_name,province,latitude,longitude,treated,pilot,cohort_year,product,version,value_mean,n_valid_pixels
2026-04-22,L100000100788,Xiangtan power station,Hunan,27.8282792,112.9968045,0,,,OMSO2e,4,,0
2026-04-22,L100000100789,Yiyang power station,Hunan,28.5966667,112.2686111,0,,,OMSO2e,4,,0
2026-04-22,L100000100795,Baotou Aluminum power station,Inner Mongolia,40.557202,110.148382,1,IM_voluntary,2015.0,OMSO2e,4,-0.0833333358168602,6
2026-04-22,L100000100811,Chifeng Yuanbaoshan power station,Inner Mongolia,42.303333,119.324167,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100813,Chuangyuan Smelter power station,Inner Mongolia,45.437275,119.427496,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100822,Daihai power station,Inner Mongolia,40.519675,112.667725,1,IM_voluntary,2015.0,OMSO2e,4,-0.0419999957084655,5
2026-04-22,L100000100823,Dalate power station,Inner Mongolia,40.36695,109.99604,1,IM_voluntary,2015.0,OMSO2e,4,0.0433333218097686,6
2026-04-22,L100000100830,Togtoh power station,Inner Mongolia,40.1952329,111.358881,1,IM_voluntary,2015.0,OMSO2e,4,-0.246666669845581,3
2026-04-22,L100000100845,Guoneng Shanghaimiao power station,Inner Mongolia,38.309587,106.679378,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100847,Jiangsu Energy Group Wulagai power station,Inner Mongolia,45.955947,119.106454,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100861,Hohhot Jinshan cogen power station,Inner Mongolia,40.7072133,111.4600879,1,IM_voluntary,2015.0,OMSO2e,4,0.1183333173394203,6
2026-04-22,L100000100863,Hongjun Aluminum power station,Inner Mongolia,45.5128784,119.6504373,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100887,Shangdu power station,Inner Mongolia,42.22369,116.029256,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100888,Inner Mongolia Changcheng power station,Inner Mongolia,38.249688,106.657876,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100894,Yimin power station,Inner Mongolia,48.549722,119.773889,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100899,Huolinhe Zhanute power station,Inner Mongolia,45.409847,119.596739,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100910,Jining power station,Inner Mongolia,41.053294,113.153289,1,IM_voluntary,2015.0,OMSO2e,4,-0.3779999613761902,5
2026-04-22,L100000100913,Junggar Suancigou power station,Inner Mongolia,39.711744,111.200548,1,IM_voluntary,2015.0,OMSO2e,4,0.0166666600853204,6
2026-04-22,L100000100933,Mengtai Beijiao power station,Inner Mongolia,39.846004,109.984888,1,IM_voluntary,2015.0,OMSO2e,4,-0.3860000073909759,5
2026-04-22,L100000100937,Ordos Power Qipanjing power station,Inner Mongolia,39.385235,106.965664,1,IM_voluntary,2015.0,OMSO2e,4,-0.1825000047683715,4
2026-04-22,L100000100948,Inner Mongolia Shenglu power station,Inner Mongolia,38.373756,106.782583,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100954,Tongliao power station,Inner Mongolia,43.6713737,122.1535206,1,IM_voluntary,2015.0,OMSO2e,4,,0
2026-04-22,L100000100969,Changshu-1 power station,Jiangsu,31.753204,120.9634852,0,,,OMSO2e,4,,0
2026-04-22,L100000100970,Changshu-2 power station,Jiangsu,31.757764,120.97813,0,,,OMSO2e,4,,0
2026-04-22,L100000100973,Yancheng Binhai power station,Jiangsu,34.307421,120.246943,0,,,OMSO2e,4,,0
2026-04-22,L100000100974,Changzhou power station,Jiangsu,31.9583333,119.9925,0,,,OMSO2e,4,,0
2026-04-22,L100000100982,Taizhou power station,Jiangsu,32.187206,119.914444,0,,,OMSO2e,4,,0
2026-04-22,L100000100984,Guohua Xuzhou power station,Jiangsu,34.395144,117.259705,0,,,OMSO2e,4,,0
2026-04-22,L100000100988,Jurong power station,Jiangsu,32.19575,119.2497,0,,,OMSO2e,4,,0
2026-04-22,L100000100993,Jinling power station,Jiangsu,32.17178,119.01977,0,,,OMSO2e,4,,0
2026-04-22,L100000100997,Huaneng Taicang power station,Jiangsu,31.656908,121.17932,0,,,OMSO2e,4,,0
2026-04-22,L100000100998,Jianbi power station,Jiangsu,32.17693,119.57554,0,,,OMSO2e,4,,0
2026-04-22,L100000101000,Guoxin Jingjiang power station,Jiangsu,32.030487,120.383144,0,,,OMSO2e,4,,0
2026-04-22,L100000101005,Jiangsu Nantong power station,Jiangsu,32.03214,120.76956,0,,,OMSO2e,4,,0
2026-04-22,L100000101008,Jiangsu Sheyanggang power station,Jiangsu,33.8185009,120.4633498,0,,,OMSO2e,4,,0
2026-04-22,L100000101018,Ligang power station,Jiangsu,31.940813,120.0766476,0,,,OMSO2e,4,,0
2026-04-22,L100000101020,Lusigang power station,Jiangsu,32.05858,121.72669,0,,,OMSO2e,4,,0
2026-04-22,L100000101039,Xinhai power station,Jiangsu,34.57789,119.12671,0,,,OMSO2e,4,,0
2026-04-22,L100000101044,Xuzhou Pengcheng power station,Jiangsu,34.3779,117.17591,0,,,OMSO2e,4,,0
2026-04-22,L100000101047,Guoxin Yangzhou power station,Jiangsu,32.267778,119.419444,0,,,OMSO2e,4,,0
2026-04-22,L100000101053,Zhangjiagang Shazhou power station,Jiangsu,31.989733,120.6879258,0,,,OMSO2e,4,,0
2026-04-22,L100000101057,Fuzhou power station,Jiangxi,27.7844943,116.5644289,0,,,OMSO2e,4,,0
2026-04-22,L100000101058,Datang Xinyu power station,Jiangxi,27.679755,114.956506,0,,,OMSO2e,4,,0
2026-04-22,L100000101060,Fengcheng power station,Jiangxi,28.1943602,115.7088424,0,,,OMSO2e,4,,0
2026-04-22,L100000101063,Guixi power station,Jiangxi,28.28914,117.2235,0,,,OMSO2e,4,,0
2026-04-22,L100000101068,Jinggangshan power station,Jiangxi,27.0474697,115.0203859,0,,,OMSO2e,4,,0
2026-04-22,L100000101069,Ruijin power station,Jiangxi,25.9244055,115.1028219,0,,,OMSO2e,4,,0
2026-04-22,L100000101074,Shenhua Jiujiang power station,Jiangxi,29.826619,116.375973,0,,,OMSO2e,4,,0
2026-04-22,L100000101114,Shuangliao power station,Jilin,43.5282178,123.4633255,0,,,OMSO2e,4,,0
2026-04-22,L100000101160,Yingkou power station,Liaoning,40.303837,122.105968,0,,,OMSO2e,4,,0
2026-04-22,L100000101178,Suizhong power station,Liaoning,40.07962,120.00959,0,,,OMSO2e,4,,0
2026-04-22,L100000101181,Tieling power station,Liaoning,42.3450141,123.8030455,0,,,OMSO2e,4,,0
2026-04-22,L100000101187,Daba power station,Ningxia,37.9916691,105.9247833,0,,,OMSO2e,4,-0.277999997138977,5
2026-04-22,L100000101190,Ningdong Fangjiazhuang power station,Ningxia,37.837649,106.666501,0,,,OMSO2e,4,-0.6750001311302185,6
2026-04-22,L100000101191,Shizuishan power station,Ningxia,39.2848224,106.7890371,0,,,OMSO2e,4,-0.2349999994039535,4
2026-04-22,L100000101192,Ningdong power station,Ningxia,37.844757,106.786777,0,,,OMSO2e,4,-0.5419999957084656,5
2026-04-22,L100000101203,Ningxia Lingwu power station,Ningxia,38.148333,106.345833,0,,,OMSO2e,4,-0.0099999997764825,1
2026-04-22,L100000101219,Yuanyang Lake power station,Ningxia,38.0575,106.691389,0,,,OMSO2e,4,-0.0099999997764825,3
2026-04-22,L100000101244,Fugu Qingshuichuan power station,Shaanxi,39.2048853,111.1190328,0,,,OMSO2e,4,0.0666666626930236,3
2026-04-22,L100000101246,Guodian Baoji-2 power station,Shaanxi,34.4980333,107.2181511,0,,,OMSO2e,4,,0
2026-04-22,L100000101252,Hancheng power station,Shaanxi,35.6007189,110.5557051,0,,,OMSO2e,4,-0.2349999994039535,2
2026-04-22,L100000101265,Leilongwan power station,Shaanxi,37.925376,109.101678,0,,,OMSO2e,4,,0
2026-04-22,L100000101269,Pucheng power station,Shaanxi,34.9779314,109.7999759,0,,,OMSO2e,4,0.4099999964237213,2
2026-04-22,L100000101277,Fugu Miaogoumen power station,Shaanxi,39.208319,110.784956,0,,,OMSO2e,4,0.0200000014156103,3
2026-04-22,L100000101278,Jinjie power station,Shaanxi,38.7368389,110.1661297,0,,,OMSO2e,4,,0
2026-04-22,L100000101297,Yulin Hengshan power station,Shaanxi,38.03372,109.415067,0,,,OMSO2e,4,,0
2026-04-22,L100000101307,Binzhou Boxing power station,Shandong,37.27629,118.330855,0,,,OMSO2e,4,,0
2026-04-22,L100000101316,Datang Dongying power station,Shandong,38.113151,118.910229,0,,,OMSO2e,4,,0
2026-04-22,L100000101332,Guohua Shouguang power station,Shandong,37.269686,118.906738,0,,,OMSO2e,4,,0
2026-04-22,L100000101339,Huadian Laizhou power station,Shandong,37.432222,120.018056,0,,,OMSO2e,4,,0
2026-04-22,L100000101341,Shiliquan power station,Shandong,34.814444,117.573056,0,,,OMSO2e,4,,0
2026-04-22,L100000101342,Huadian Weifang power station,Shandong,36.6656392,119.2632115,0,,,OMSO2e,4,,0
2026-04-22,L100000101344,Huaneng Dezhou power station,Shandong,37.449349,116.2415516,0,,,OMSO2e,4,,0
2026-04-22,L100000101348,Huaneng Laiwu power station,Shandong,36.1342702,117.6849675,0,,,OMSO2e,4,,0
2026-04-22,L100000101383,Rizhao power station,Shandong,35.3454727,119.5104761,0,,,OMSO2e,4,,0
2026-04-22,L100000101399,Shiheng-2 power station,Shandong,36.2123187,116.5136301,0,,,OMSO2e,4,,0
2026-04-22,L100000101409,Weihai power station,Shandong,37.44899,122.20724,0,,,OMSO2e,4,,0
2026-04-22,L100000101415,Weiqiao Huji power station,Shandong,37.347901,117.781587,0,,,OMSO2e,4,,0
2026-04-22,L100000101420,Weiqiao Zouping-1 power station,Shandong,36.9106725,117.7853572,0,,,OMSO2e,4,,0
2026-04-22,L100000101425,Weiqiao Zouping-7 power station,Shandong,36.896297,117.860459,0,,,OMSO2e,4,,0
2026-04-22,L100000101429,Shandong Xinfa Xinyuan power station,Shandong,36.615766,116.225215,0,,,OMSO2e,4,,0
2026-04-22,L100000101442,Zouxian power station,Shandong,35.3255698,116.9260912,0,,,OMSO2e,4,-0.0900000035762786,1
2026-04-22,L100000101444,Shanghai Caojing power station,Shanghai,30.76073,121.4008,1,SH_pilot,2013.0,OMSO2e,4,,0
2026-04-22,L100000101447,Shanghai Shidongkou power station,Shanghai,31.4650719,121.4048433,1,SH_pilot,2013.0,OMSO2e,4,,0
2026-04-22,L100000101448,Waigaoqiao power station,Shanghai,31.3536333,121.6002746,1,SH_pilot,2013.0,OMSO2e,4,,0
2026-04-22,L100000101515,Shanxi Zhaoguang power station,Shanxi,36.5537987,111.6917736,0,,,OMSO2e,4,,0
2026-04-22,L100000101518,Shenhua Hequ power station,Shanxi,39.3830746,111.1843014,0,,,OMSO2e,4,-0.0800000056624412,5
2026-04-22,L100000101519,Shentou power station,Shanxi,39.550981,112.488736,0,,,OMSO2e,4,0.2200000137090683,6
2026-04-22,L100000101529,Tongmei Tashan power station,Shanxi,39.9249917,113.0839199,0,,,OMSO2e,4,0.522857129573822,7
2026-04-22,L100000101542,Xishan Gujiao power station,Shanxi,37.8952266,112.0930982,0,,,OMSO2e,4,0.5999999642372131,3
2026-04-22,L100000101543,Yangcheng power station,Shanxi,35.466123,112.5742039,0,,,OMSO2e,4,,0
2026-04-22,L100000101551,Yuguang Coal power station,Shanxi,38.078135,113.482791,0,,,OMSO2e,4,,0
2026-04-22,L100000101554,Zhangshan power station,Shanxi,36.326115,113.081402,0,,,OMSO2e,4,,0
2026-04-22,L100000101555,Changzhi power station,Shanxi,36.3226498,113.0816012,0,,,OMSO2e,4,,0
2026-04-22,L100000101567,Guang'an power station,Sichuan,30.5288201,106.8264802,0,,,OMSO2e,4,,0
2026-04-22,L100000101580,Tianming power station,Sichuan,31.869616,104.910148,0,,,OMSO2e,4,,0
2026-04-22,L100000101588,Panshan power station,Tianjin,39.9801382,117.4630704,1,TJ_pilot,2013.0,OMSO2e,4,,0
2026-04-22,L100000101589,Tianjin Beijiang power station,Tianjin,39.2193209,117.9298639,1,TJ_pilot,2013.0,OMSO2e,4,,0
2026-04-22,L100000101617,East Hope Metals Wucaiwan power station,Xinjiang,44.6829461,89.1158667,0,,,OMSO2e,4,,0
2026-04-22,L100000101668,Xinjiang Qiya Smelter power station,Xinjiang,44.8955881,89.049629,0,,,OMSO2e,4,,0
2026-04-22,L100000101675,Shenhua Guoneng Hami power station,Xinjiang,42.411226,93.009166,0,,,OMSO2e,4,,0
2026-04-22,L100000101677,Shenhua Zhundong Wucaiwan power station,Xinjiang,44.795533,89.149825,0,,,OMSO2e,4,,0
2026-04-22,L100000101681,Tianchi Changji cogen power station,Xinjiang,44.004362,87.171961,0,,,OMSO2e,4,-0.0450000017881393,6
2026-04-22,L100000101682,Tianchi Energy Zhundong Wucaiwan power station,Xinjiang,44.8524482,89.1959171,0,,,OMSO2e,4,,0
2026-04-22,L100000101696,Wucaiwan Bei'er power station,Xinjiang,44.8388927,89.1908616,0,,,OMSO2e,4,,0
2026-04-22,L100000101697,Wujiaqu power station,Xinjiang,44.26892,87.687877,0,,,OMSO2e,4,0.0999999940395355,4
2026-04-22,L100000101709,XPCC Shihezi Cogen power station,Xinjiang,44.428094,86.093609,0,,,OMSO2e,4,-0.1371428519487381,7
2026-04-22,L100000101716,Diandong power station,Yunnan,25.19943,104.6819,0,,,OMSO2e,4,,0
2026-04-22,L100000101730,Wushashan power station,Zhejiang,29.505411,121.662934,0,,,OMSO2e,4,,0
2026-04-22,L100000101731,Beilun power station,Zhejiang,29.9427256,121.8131207,0,,,OMSO2e,4,,0
2026-04-22,L100000101732,Guohua Zhoushan power station,Zhejiang,30.103996,122.184817,0,,,OMSO2e,4,,0
2026-04-22,L100000101736,Yuhuan power station,Zhejiang,28.1151529,121.1391369,0,,,OMSO2e,4,,0
2026-04-22,L100000101737,China Resources Wenzhou power station,Zhejiang,27.4974228,120.6631851,0,,,OMSO2e,4,,0
2026-04-22,L100000101739,Jiaxing power station,Zhejiang,30.62804,121.14422,0,,,OMSO2e,4,,0
2026-04-22,L100000101742,Lanxi power station,Zhejiang,29.1866175,119.5068449,0,,,OMSO2e,4,,0
2026-04-22,L100000101747,Ninghai power station,Zhejiang,29.4817622,121.5114792,0,,,OMSO2e,4,,0
2026-04-22,L100000101750,Zhejiang Taizhou-2 power station,Zhejiang,29.012395,121.695507,0,,,OMSO2e,4,,0
2026-04-22,L100000101761,Zheneng Liuheng power station,Zhejiang,29.7593387,122.1266091,0,,,OMSO2e,4,,0
2026-04-22,L100000101762,Zheneng Wenzhou power station,Zhejiang,27.9957103,120.8358582,0,,,OMSO2e,4,,0
2026-04-22,L100000101763,Zheneng Yueqing power station,Zhejiang,28.1704074,121.0889375,0,,,OMSO2e,4,,0
2026-04-22,L100000104506,Fu County power station,Shaanxi,35.858656,109.2167,0,,,OMSO2e,4,-0.1116666719317436,6
2026-04-22,L100000104758,Hubei Yicheng power station,Hubei,31.781843,112.129461,1,HB_pilot,2014.0,OMSO2e,4,,0
2026-04-22,L100000104917,Shanggao power station,Jiangxi,28.185566,114.825697,0,,,OMSO2e,4,,0
2026-04-22,L100000104944,Hami-Chongqing UHV Transmission Line power station,Xinjiang,44.53792,92.926001,0,,,OMSO2e,4,,0
2026-04-22,L100000104970,Jiangsu Guoxin Shazhou power station,Jiangsu,31.985654,120.684419,0,,,OMSO2e,4,,0
2026-04-22,L100000105025,Datong-2 power station,Shanxi,40.0279118,113.2933181,0,,,OMSO2e,4,0.653333306312561,6
2026-04-21,L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,,OMSO2e,4,,0
2026-04-21,L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,,OMSO2e,4,,0
2026-04-21,L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,,OMSO2e,4,,0
2026-04-21,L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,,OMSO2e,4,,0
2026-04-21,L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,,OMSO2e,4,,0
2026-04-21,L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,,OMSO2e,4,,0
2026-04-21,L100000100222,Huaibei Pingshan power station,Anhui,33.83392,116.831102,0,,,OMSO2e,4,,0
2026-04-21,L100000100223,Huainan Fengtai power station,Anhui,32.758,116.65,0,,,OMSO2e,4,,0
2026-04-21,L100000100225,Huainan Luohe power station,Anhui,32.68455,117.07511,0,,,OMSO2e,4,,0
2026-04-21,L100000100226,Huainan Tianji power station,Anhui,32.7465,116.8127,0,,,OMSO2e,4,,0
2026-04-21,L100000100233,Lixin Banji power station,Anhui,32.897245,116.242561,0,,,OMSO2e,4,,0
2026-04-21,L100000100237,Anqing power station,Anhui,30.541,117.1717,0,,,OMSO2e,4,,0
2026-04-21,L100000100240,Suzhou Qianyingzi power station,Anhui,33.5107954,116.9261351,0,,,OMSO2e,4,,0
2026-04-21,L100000100242,Tongling Wanneng power station,Anhui,30.88181,117.76439,0,,,OMSO2e,4,,0
2026-04-21,L100000100245,Ma'anshan power station,Anhui,31.750737,118.4796925,0,,,OMSO2e,4,,0
2026-04-21,L100000100269,Chongqing Shuanghuai power station,Chongqing,30.1611074,106.5480599,1,CQ_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100272,Luohuang power station,Chongqing,29.347364,106.433182,1,CQ_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100276,Chongqing Wanzhou power station,Chongqing,30.677938,108.398976,1,CQ_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100283,Ningde power station,Fujian,26.7574469,119.7353942,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100285,Fujian Hongshan power station,Fujian,24.7272766,118.7496944,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100287,Fuzhou Kemen power station,Fujian,26.3734254,119.7622418,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100288,Fuzhou Jiangyin power station,Fujian,25.438464,119.3396226,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100291,Houshi power station,Fujian,24.3030594,118.1259157,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100293,Huaneng Fuzhou power station,Fujian,25.99083,119.4816,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100298,Luoyuan Bay power station,Fujian,26.385334,119.789459,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100299,Meizhouwan power station,Fujian,25.1608278,119.0333354,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100300,Nanpu Quanzhou power station,Fujian,25.2044,118.94385,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100303,Xiamen Songyu power station,Fujian,24.4460582,118.0267975,1,FJ_pilot,2016.0,OMSO2e,4,,0
2026-04-21,L100000100318,Guazhou Changle power station,Gansu,40.6599,96.513,0,,,OMSO2e,4,,0
2026-04-21,L100000100320,Zhangye power station,Gansu,39.071222,100.462929,0,,,OMSO2e,4,-0.2383333444595337,6
2026-04-21,L100000100326,Pingliang power station,Gansu,35.5017,106.7861,0,,,OMSO2e,4,,0
2026-04-21,L100000100328,Gansu Zhengning power station,Gansu,35.268403,107.975564,0,,,OMSO2e,4,,0
2026-04-21,L100000100339,Lingtai power station,Gansu,35.0858218,107.7152829,0,,,OMSO2e,4,,0
2026-04-21,L100000100347,Chaozhou Sanbaimen power station,Guangdong,23.56645,117.0972,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100354,Leizhou power station,Guangdong,20.51161,109.82803,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100358,Guangdong Huilai power station,Guangdong,23.0047771,116.5472388,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100359,Guangdong Huizhou Pinghai power station,Guangdong,22.6064638,114.741919,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100361,Guangdong Shaoguan power station,Guangdong,24.682,113.605,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100372,Taishan power station,Guangdong,21.8667,112.9228,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100377,Heyuan power station,Guangdong,23.567222,114.640278,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100381,Haimen power station,Guangdong,23.1899,116.6548,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100390,Lufeng Jiahuwan power station,Guangdong,22.832499,115.985482,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100392,Maoming Bohe power station,Guangdong,21.441033,111.289628,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100402,Shenhua Qingyuan power station,Guangdong,24.417008,113.540884,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100407,Shanwei Haifeng CCS power station,Guangdong,22.7545453,115.0419938,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100408,Shanwei Honghaiwan power station,Guangdong,22.70695,115.55529,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100417,Yangxi Zhujiang power station,Guangdong,21.54264,111.67033,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100418,Dabu power station,Guangdong,24.4057171,116.5877945,1,GD_pilot,2013.0,OMSO2e,4,,0
2026-04-21,L100000100430,Beihai Bebuwan power station,Guangxi,21.5821851,109.5816259,0,,,OMSO2e,4,,0
2026-04-21,L100000100436,Fangchenggang Qisha power station,Guangxi,21.5914,108.3946,0,,,OMSO2e,4,,0
2026-04-21,L100000100437,Beihai power station,Guangxi,21.535871,109.590176,0,,,OMSO2e,4,,0
2026-04-21,L100000100444,Hezhou power station,Guangxi,24.73609,111.34667,0,,,OMSO2e,4,,0
2026-04-21,L100000100452,Qinzhou power station,Guangxi,21.7004655,108.6243063,0,,,OMSO2e,4,,0
2026-04-21,L100000100477,Guizhou Fa'er power station,Guizhou,26.3259319,104.7705622,0,,,OMSO2e,4,,0
2026-04-21,L100000100498,Panxian-2 power station,Guizhou,25.4686039,104.5924059,0,,,OMSO2e,4,0.3824999928474426,4
2026-04-21,L100000100502,Qianxi power station,Guizhou,27.0516899,106.1252456,0,,,OMSO2e,4,,0
2026-04-21,L100000100542,China Resources Caofeidian power station,Hebei,38.9960653,118.4875488,0,,,OMSO2e,4,,0
2026-04-21,L100000100551,Dingzhou power station,Hebei,38.5122064,114.8433969,0,,,OMSO2e,4,,0
2026-04-21,L100000100568,Shang'an power station,Hebei,38.05729,114.19627,0,,,OMSO2e,4,,0
2026-04-21,L100000100569,Hebei Cangdong power station,Hebei,38.31,117.8786111,0,,,OMSO2e,4,,0
2026-04-21,L100000100591,Xibaipo power station,Hebei,38.245068,114.2149428,0,,,OMSO2e,4,,0
2026-04-21,L100000100598,Zhangjiakou power station,Hebei,40.6595781,114.9438143,0,,,OMSO2e,4,-0.3100000321865082,6
2026-04-21,L100000100610,Qitaihe power station,Heilongjiang,45.7604176,131.0533476,0,,,OMSO2e,4,,0
2026-04-21,L100000100647,Datang Sanmenxia power station,Henan,34.6855176,111.0274363,0,,,OMSO2e,4,,0
2026-04-21,L100000100648,Xinyang power station,Henan,32.109018,114.140877,0,,,OMSO2e,4,,0
2026-04-21,L100000100650,Dengfeng-2 power station,Henan,34.39274,113.19878,0,,,OMSO2e,4,,0
2026-04-21,L100000100657,Hebi power station,Henan,35.851366,114.1798126,0,,,OMSO2e,4,,0
2026-04-21,L100000100664,Henan Xin'an power station,Henan,34.7413202,112.0634119,0,,,OMSO2e,4,,0
2026-04-21,L100000100665,Henan Xinmi power station,Henan,34.50003,113.59801,0,,,OMSO2e,4,,0
2026-04-21,L100000100677,Qinbei power station,Henan,35.1676,112.71654,0,,,OMSO2e,4,,0
2026-04-21,L100000100680,Jiaozuo Danhe power station,Henan,35.188487,112.887561,0,,,OMSO2e,4,,0
